address,name,area,floor
380-3,극동,59.88,10
380-3,극동,84.175,5
380-3,극동,59.88,8
380-3,극동,84.175,6
380-3,극동,59.88,6
380-3,극동,59.88,9
889,대우타워,59.76,13
889,대우타워,59.76,15
889,대우타워,59.76,10
889,대우타워,84.9225,15
889,대우타워,59.76,8
889,대우타워,59.76,12
889,대우타워,59.76,17
889,대우타워,59.76,5
889,대우타워,101.7,13
889,대우타워,134.64,8
889,대우타워,59.76,9
889,대우타워,84.9225,10
889,대우타워,101.7,3
889,대우타워,59.76,18
889,대우타워,59.76,11
889,대우타워,101.7,7
889,대우타워,59.76,24
889,대우타워,101.7,1
889,대우타워,59.76,7
889,대우타워,101.7,2
889,대우타워,84.9225,11
889,대우타워,59.76,6
889,대우타워,59.76,3
889,대우타워,101.7,12
889,대우타워,59.76,1
889,대우타워,59.76,21
889,대우타워,59.76,23
889,대우타워,84.9225,1
1279,라이프타운,95.96,2
1279,라이프타운,99.77,13
1279,라이프타운,95.96,12
1279,라이프타운,95.96,15
1279,라이프타운,99.77,14
1279,라이프타운,99.77,1
1279,라이프타운,95.96,8
1279,라이프타운,182.07,9
1279,라이프타운,99.77,8
1279,라이프타운,95.96,10
1279,라이프타운,95.96,9
1279,라이프타운,99.77,10
1279,라이프타운,182.07,2
1279,라이프타운,142.43,2
1279,라이프타운,95.96,4
1279,라이프타운,99.77,6
1279,라이프타운,182.07,4
1279,라이프타운,95.96,14
1279,라이프타운,95.96,7
1279,라이프타운,95.96,13
2040,범양마더빌,59.97,3
2040,범양마더빌,84.914,2
2040,범양마더빌,59.97,6
2040,범양마더빌,59.97,11
2040,범양마더빌,84.914,1
2040,범양마더빌,59.97,9
2040,범양마더빌,59.97,10
2040,범양마더빌,84.914,5
2040,범양마더빌,84.914,13
2047,범양마더빌2차,113.132,2
1273,상록수현대,84.41,9
1273,상록수현대,84.41,18
1273,상록수현대,59.445,15
1273,상록수현대,84.41,10
1273,상록수현대,84.41,13
1273,상록수현대,59.445,10
1273,상록수현대,59.445,14
1273,상록수현대,59.445,11
1273,상록수현대,84.41,6
1273,상록수현대,59.445,16
1273,상록수현대,59.445,9
1273,상록수현대,84.41,5
1273,상록수현대,59.445,13
1273,상록수현대,59.445,3
1273,상록수현대,84.41,1
1273,상록수현대,59.445,1
1273,상록수현대,84.41,8
1273,상록수현대,59.445,19
1273,상록수현대,59.445,8
1273,상록수현대,84.41,3
1273,상록수현대,59.445,6
1273,상록수현대,84.41,7
1273,상록수현대,59.445,2
1273,상록수현대,84.41,17
1273,상록수현대,59.445,7
1273,상록수현대,59.445,17
566,세경개나리,52.59,12
566,세경개나리,52.59,8
566,세경개나리,56.73,4
566,세경개나리,56.73,1
566,세경개나리,52.59,7
566,세경개나리,52.59,2
566,세경개나리,52.59,11
566,세경개나리,56.73,3
566,세경개나리,52.59,4
566,세경개나리,52.59,5
566,세경개나리,52.59,13
566,세경개나리,52.59,10
566,세경개나리,52.59,6
566,세경개나리,56.73,12
566,세경개나리,52.59,1
566,세경개나리,52.59,3
566,세경개나리,56.73,13
1146-1,스타팰리스,19.64,6
1146-1,스타팰리스,18.48,3
1146-1,스타팰리스,30.03,2
861,시영1차근로복지,42.66,11
861,시영1차근로복지,42.66,4
861,시영1차근로복지,42.66,12
861,시영1차근로복지,42.66,9
861,시영1차근로복지,42.66,13
861,시영1차근로복지,42.66,14
861,시영1차근로복지,42.66,15
861,시영1차근로복지,42.66,6
861,시영1차근로복지,42.66,2
861,시영1차근로복지,42.66,8
861,시영1차근로복지,42.66,3
861,시영1차근로복지,42.66,1
567,시영2차근로복지,49.67,3
567,시영2차근로복지,49.67,11
567,시영2차근로복지,49.67,7
567,시영2차근로복지,49.67,9
567,시영2차근로복지,49.67,1
567,시영2차근로복지,49.67,5
567,시영2차근로복지,49.67,10
567,시영2차근로복지,49.67,12
567,시영2차근로복지,49.67,8
567,시영2차근로복지,49.67,4
567,시영2차근로복지,49.67,14
567,시영2차근로복지,49.67,6
567,시영2차근로복지,49.67,2
567,시영2차근로복지,49.67,13
2077,쌍용동일하이빌,84.993,2
2077,쌍용동일하이빌,84.993,10
2077,쌍용동일하이빌,114.771,13
2077,쌍용동일하이빌,84.993,9
2077,쌍용동일하이빌,84.993,11
2077,쌍용동일하이빌,114.771,4
2077,쌍용동일하이빌,114.771,9
2077,쌍용동일하이빌,114.771,1
2077,쌍용동일하이빌,114.771,7
2077,쌍용동일하이빌,114.771,2
2077,쌍용동일하이빌,163.986,9
2077,쌍용동일하이빌,84.993,8
2077,쌍용동일하이빌,114.771,5
2077,쌍용동일하이빌,114.771,14
2077,쌍용동일하이빌,84.993,13
1241,쌍용두산위브,84.96,7
1241,쌍용두산위브,84.96,4
1241,쌍용두산위브,84.96,15
1920,"쌍용마을뜨란채,주공아파트",84.57,15
1920,"쌍용마을뜨란채,주공아파트",59.78,4
1920,"쌍용마을뜨란채,주공아파트",59.78,13
1920,"쌍용마을뜨란채,주공아파트",59.95,12
1920,"쌍용마을뜨란채,주공아파트",59.95,3
1920,"쌍용마을뜨란채,주공아파트",59.78,5
1920,"쌍용마을뜨란채,주공아파트",84.61,8
1920,"쌍용마을뜨란채,주공아파트",84.57,4
1920,"쌍용마을뜨란채,주공아파트",59.95,8
1920,"쌍용마을뜨란채,주공아파트",59.78,15
1920,"쌍용마을뜨란채,주공아파트",59.95,4
1920,"쌍용마을뜨란채,주공아파트",59.95,9
1920,"쌍용마을뜨란채,주공아파트",39.51,2
1920,"쌍용마을뜨란채,주공아파트",84.57,2
1920,"쌍용마을뜨란채,주공아파트",59.95,14
1920,"쌍용마을뜨란채,주공아파트",59.95,13
1920,"쌍용마을뜨란채,주공아파트",49.99,9
1920,"쌍용마을뜨란채,주공아파트",59.78,2
1920,"쌍용마을뜨란채,주공아파트",59.78,14
1920,"쌍용마을뜨란채,주공아파트",59.95,6
1920,"쌍용마을뜨란채,주공아파트",59.95,5
1920,"쌍용마을뜨란채,주공아파트",59.95,2
1920,"쌍용마을뜨란채,주공아파트",59.95,1
1920,"쌍용마을뜨란채,주공아파트",49.99,7
1920,"쌍용마을뜨란채,주공아파트",84.57,12
1920,"쌍용마을뜨란채,주공아파트",59.78,3
1920,"쌍용마을뜨란채,주공아파트",39.51,1
1920,"쌍용마을뜨란채,주공아파트",59.95,10
1920,"쌍용마을뜨란채,주공아파트",84.57,8
1920,"쌍용마을뜨란채,주공아파트",59.95,11
1920,"쌍용마을뜨란채,주공아파트",59.78,8
1920,"쌍용마을뜨란채,주공아파트",84.57,14
1920,"쌍용마을뜨란채,주공아파트",84.61,12
1920,"쌍용마을뜨란채,주공아파트",84.57,11
1920,"쌍용마을뜨란채,주공아파트",84.57,1
1920,"쌍용마을뜨란채,주공아파트",49.99,2
1920,"쌍용마을뜨란채,주공아파트",39.51,7
1920,"쌍용마을뜨란채,주공아파트",59.95,15
1920,"쌍용마을뜨란채,주공아파트",84.57,3
1920,"쌍용마을뜨란채,주공아파트",59.95,7
1920,"쌍용마을뜨란채,주공아파트",84.57,5
1920,"쌍용마을뜨란채,주공아파트",59.78,9
1920,"쌍용마을뜨란채,주공아파트",84.61,4
1920,"쌍용마을뜨란채,주공아파트",39.51,8
1920,"쌍용마을뜨란채,주공아파트",59.78,12
1920,"쌍용마을뜨란채,주공아파트",84.61,5
1920,"쌍용마을뜨란채,주공아파트",84.57,6
1920,"쌍용마을뜨란채,주공아파트",49.99,5
1920,"쌍용마을뜨란채,주공아파트",49.99,8
1920,"쌍용마을뜨란채,주공아파트",49.99,13
1920,"쌍용마을뜨란채,주공아파트",59.78,7
1920,"쌍용마을뜨란채,주공아파트",84.61,1
1920,"쌍용마을뜨란채,주공아파트",39.72,15
1920,"쌍용마을뜨란채,주공아파트",39.51,6
1920,"쌍용마을뜨란채,주공아파트",84.57,9
653,쌍용모란,96.87,14
653,쌍용모란,116.07,9
653,쌍용모란,116.07,1
653,쌍용모란,116.07,19
653,쌍용모란,116.07,16
653,쌍용모란,96.87,1
653,쌍용모란,116.07,12
653,쌍용모란,116.07,3
653,쌍용모란,96.87,12
2050,쌍용역푸르지오,84.9744,7
2050,쌍용역푸르지오,84.9744,14
2050,쌍용역푸르지오,84.746,3
2050,쌍용역푸르지오,84.9744,15
2050,쌍용역푸르지오,84.7279,12
2050,쌍용역푸르지오,84.746,14
2050,쌍용역푸르지오,84.9744,9
2075,쌍용자이,84.839,11
2075,쌍용자이,114.1,7
2075,쌍용자이,84.839,14
2075,쌍용자이,84.839,4
2075,쌍용자이,145.933,3
2075,쌍용자이,84.839,1
2075,쌍용자이,84.839,8
2075,쌍용자이,84.839,10
2075,쌍용자이,145.933,14
2075,쌍용자이,114.1,1
2075,쌍용자이,84.839,15
2075,쌍용자이,114.1,12
2075,쌍용자이,114.1,2
2075,쌍용자이,114.1,4
2075,쌍용자이,145.933,10
2075,쌍용자이,84.839,9
1923,용암동아벽산,134.78,9
1923,용암동아벽산,99.92,9
1923,용암동아벽산,178.27,15
1923,용암동아벽산,134.78,6
1923,용암동아벽산,99.92,3
1923,용암동아벽산,134.78,13
1923,용암동아벽산,99.92,2
1923,용암동아벽산,99.91,14
1923,용암동아벽산,178.27,5
1923,용암동아벽산,134.78,2
1923,용암동아벽산,134.78,14
1923,용암동아벽산,134.78,10
1923,용암동아벽산,134.78,15
1923,용암동아벽산,134.78,8
1923,용암동아벽산,178.27,4
1923,용암동아벽산,178.27,13
1923,용암동아벽산,99.91,5
1923,용암동아벽산,178.27,1
1923,용암동아벽산,178.27,6
1923,용암동아벽산,134.78,5
1923,용암동아벽산,99.91,12
1923,용암동아벽산,134.78,12
1548,월봉대우,59.884,10
1548,월봉대우,59.884,5
1548,월봉대우,59.884,14
1548,월봉대우,59.884,11
1548,월봉대우,59.884,2
1548,월봉대우,59.884,1
1548,월봉대우,59.884,15
1548,월봉대우,59.884,6
1548,월봉대우,59.884,9
1548,월봉대우,59.884,13
1548,월봉대우,59.884,3
1548,월봉대우,59.884,12
1548,월봉대우,59.884,7
1548,월봉대우,59.884,4
1548,월봉대우,59.884,8
1538,월봉벽산,85,7
1538,월봉벽산,85,10
1538,월봉벽산,75.96,6
1538,월봉벽산,75.96,7
1538,월봉벽산,85,5
1538,월봉벽산,75.96,11
1538,월봉벽산,85,3
1538,월봉벽산,85,9
1538,월봉벽산,85,13
1538,월봉벽산,85,8
1538,월봉벽산,75.96,3
1538,월봉벽산,85,1
1538,월봉벽산,85,14
1538,월봉벽산,85,2
1538,월봉벽산,85,6
1547,월봉일성5,59.99,3
1547,월봉일성5,59.99,6
1547,월봉일성5,59.99,2
1547,월봉일성5,114.67,2
1547,월봉일성5,59.99,12
1547,월봉일성5,59.99,4
1547,월봉일성5,59.99,14
1547,월봉일성5,59.99,8
1547,월봉일성5,84.9,3
1547,월봉일성5,84.9,9
1547,월봉일성5,84.9,6
1547,월봉일성5,59.99,13
1547,월봉일성5,84.9,12
1547,월봉일성5,134.58,1
1547,월봉일성5,134.58,7
1547,월봉일성5,84.9,15
1547,월봉일성5,59.99,7
1547,월봉일성5,84.9,5
1547,월봉일성5,84.9,8
1547,월봉일성5,59.99,11
1547,월봉일성5,84.9,2
1547,월봉일성5,59.99,10
1547,월봉일성5,114.67,14
1547,월봉일성5,114.67,5
1547,월봉일성5,84.9,1
1547,월봉일성5,114.67,1
1547,월봉일성5,114.67,11
1547,월봉일성5,59.99,5
1547,월봉일성5,59.99,9
1367,월봉청솔1단지,50.16,14
1367,월봉청솔1단지,50.16,13
1367,월봉청솔1단지,50.16,8
1367,월봉청솔1단지,50.16,5
1367,월봉청솔1단지,50.16,10
1367,월봉청솔1단지,50.16,3
1367,월봉청솔1단지,50.16,11
1367,월봉청솔1단지,50.16,2
1367,월봉청솔1단지,50.16,12
1367,월봉청솔1단지,50.16,7
1367,월봉청솔1단지,50.16,1
1367,월봉청솔1단지,50.16,9
1367,월봉청솔1단지,50.16,6
1367,월봉청솔1단지,50.16,4
1367,월봉청솔1단지,50.16,15
1561,월봉청솔2차,48.45,7
1561,월봉청솔2차,48.45,12
1561,월봉청솔2차,48.45,1
1561,월봉청솔2차,48.45,8
1561,월봉청솔2차,48.45,14
1561,월봉청솔2차,48.45,13
1561,월봉청솔2차,48.45,4
1561,월봉청솔2차,48.45,2
1561,월봉청솔2차,48.45,5
1561,월봉청솔2차,48.45,10
1561,월봉청솔2차,48.45,11
1561,월봉청솔2차,48.45,15
1561,월봉청솔2차,48.45,3
1561,월봉청솔2차,48.45,9
1561,월봉청솔2차,48.45,6
1538,월봉태영,85,2
1538,월봉태영,85,9
1538,월봉태영,85,5
1538,월봉태영,85,12
1538,월봉태영,85,11
1538,월봉태영,75.96,3
1538,월봉태영,75.96,11
1538,월봉태영,85,15
1538,월봉태영,75.96,12
1538,월봉태영,85,8
1538,월봉태영,75.96,1
1538,월봉태영,85,6
1538,월봉태영,75.96,5
1538,월봉태영,75.96,4
1538,월봉태영,85,4
1538,월봉태영,85,14
1538,월봉태영,75.96,2
1552,월봉현대,99.17,11
1552,월봉현대,99.17,14
1552,월봉현대,133.89,9
1552,월봉현대,133.89,4
1552,월봉현대,99.88,14
1552,월봉현대,85.22,1
1552,월봉현대,99.17,15
1552,월봉현대,99.17,13
1552,월봉현대,133.89,3
379-33,이화,54.73,4
379-33,이화,54.73,1
379-33,이화,54.73,5
379-33,이화,79.43,5
379-33,이화,79.43,2
379-33,이화,54.73,3
379-33,이화,71.56,3
379-33,이화,71.56,2
379-33,이화,54.73,2
379-33,이화,71.56,5
379-33,이화,71.56,1
848,일성,84.72,13
848,일성,84.72,3
848,일성,84.72,1
848,일성,84.72,6
848,일성,84.72,7
848,일성,74.69,4
848,일성,74.69,15
848,일성,84.72,15
848,일성,127.44,15
848,일성,84.72,12
848,일성,74.69,10
848,일성,74.69,14
848,일성,84.72,5
848,일성,127.44,11
848,일성,74.69,12
848,일성,84.72,8
848,일성,84.72,14
848,일성,74.69,8
788,일성2,84.91,14
788,일성2,59.81,1
788,일성2,59.81,4
788,일성2,59.81,8
788,일성2,84.91,7
788,일성2,84.91,1
788,일성2,84.91,19
788,일성2,59.81,10
788,일성2,59.81,7
788,일성2,59.81,20
652,일성3차(능수),84.82,18
652,일성3차(능수),59.68,16
652,일성3차(능수),59.68,1
652,일성3차(능수),84.82,4
652,일성3차(능수),84.1,16
652,일성3차(능수),84.82,8
652,일성3차(능수),84.82,1
652,일성3차(능수),59.68,8
652,일성3차(능수),84.82,15
652,일성3차(능수),59.68,11
652,일성3차(능수),59.68,12
652,일성3차(능수),84.82,14
652,일성3차(능수),59.68,13
652,일성3차(능수),84.92,16
652,일성3차(능수),59.68,4
652,일성3차(능수),59.68,5
652,일성3차(능수),84.82,3
652,일성3차(능수),59.68,10
652,일성3차(능수),59.68,7
652,일성3차(능수),59.68,3
652,일성3차(능수),84.82,10
652,일성3차(능수),59.68,9
652,일성3차(능수),59.68,6
652,일성3차(능수),84.92,2
652,일성3차(능수),84.92,10
652,일성3차(능수),84.92,8
652,일성3차(능수),84.82,6
652,일성3차(능수),59.68,14
652,일성3차(능수),84.92,11
652,일성3차(능수),84.82,11
652,일성3차(능수),84.95,10
652,일성3차(능수),84.92,14
652,일성3차(능수),84.82,16
652,일성3차(능수),59.68,15
652,일성3차(능수),84.92,6
657,일성다래,71.9,11
657,일성다래,71.9,3
657,일성다래,71.9,15
657,일성다래,71.9,18
657,일성다래,59.68,8
657,일성다래,59.68,4
657,일성다래,59.68,7
657,일성다래,59.68,12
657,일성다래,71.9,12
1284,주공7단지1차,26.37,13
1284,주공7단지1차,26.37,6
1284,주공7단지1차,31.32,5
1284,주공7단지1차,26.37,9
1284,주공7단지1차,26.37,2
1284,주공7단지1차,26.37,10
1284,주공7단지1차,26.37,7
1284,주공7단지1차,26.37,8
1284,주공7단지1차,26.37,4
1284,주공7단지1차,26.37,5
1284,주공7단지1차,26.37,11
1284,주공7단지1차,31.32,1
1284,주공7단지1차,26.37,15
1284,주공7단지1차,26.37,14
1284,주공7단지1차,26.37,1
1284,주공7단지1차,31.32,12
1284,주공7단지1차,31.32,8
1284,주공7단지1차,31.32,15
1284,주공7단지1차,26.37,12
1284,주공7단지1차,31.32,6
1284,주공7단지1차,26.37,3
1284,주공7단지1차,31.32,14
1284,주공7단지1차,31.32,7
1284,주공7단지1차,31.32,3
1284,주공7단지1차,31.32,13
1284,주공7단지1차,31.32,9
1284,주공7단지1차,31.32,11
1284,주공7단지1차,31.32,2
1284,주공7단지1차,31.32,10
1284,주공7단지1차,31.32,4
1282,주공7단지2차,41.85,2
1282,주공7단지2차,59.97,14
1282,주공7단지2차,49.77,2
1282,주공7단지2차,49.77,5
1282,주공7단지2차,49.77,11
1282,주공7단지2차,41.85,5
1282,주공7단지2차,41.85,12
1282,주공7단지2차,49.77,8
1282,주공7단지2차,41.85,6
1282,주공7단지2차,41.85,3
1282,주공7단지2차,41.85,8
1282,주공7단지2차,41.85,15
1282,주공7단지2차,49.77,3
1282,주공7단지2차,41.85,7
1282,주공7단지2차,49.77,1
1282,주공7단지2차,49.77,7
1282,주공7단지2차,49.77,15
1282,주공7단지2차,41.85,11
1282,주공7단지2차,41.85,9
1282,주공7단지2차,41.85,1
1282,주공7단지2차,58.65,13
1282,주공7단지2차,41.85,13
1282,주공7단지2차,49.77,9
1282,주공7단지2차,41.85,4
1282,주공7단지2차,49.77,4
1282,주공7단지2차,49.77,14
1282,주공7단지2차,41.85,14
1282,주공7단지2차,58.65,6
1282,주공7단지2차,49.77,12
1282,주공7단지2차,58.65,15
1282,주공7단지2차,49.77,13
1282,주공7단지2차,59.97,10
1282,주공7단지2차,59.97,7
1282,주공7단지2차,59.97,3
1282,주공7단지2차,41.85,10
1289,주공7단지3차,59.85,11
1289,주공7단지3차,59.85,12
1289,주공7단지3차,59.85,15
1289,주공7단지3차,59.85,8
1289,주공7단지3차,59.85,4
1289,주공7단지3차,59.85,13
1289,주공7단지3차,59.85,5
1289,주공7단지3차,39.9,13
1289,주공7단지3차,59.85,3
1289,주공7단지3차,39.9,1
1289,주공7단지3차,59.85,1
1289,주공7단지3차,59.85,9
1289,주공7단지3차,39.9,5
1289,주공7단지3차,59.85,6
1289,주공7단지3차,59.85,2
1289,주공7단지3차,59.85,10
1289,주공7단지3차,59.85,7
1289,주공7단지3차,59.85,14
1289,주공7단지3차,39.9,14
1289,주공7단지3차,39.9,12
1289,주공7단지3차,39.9,8
1289,주공7단지3차,39.9,11
1289,주공7단지3차,39.9,7
1914,주공9,49.77,6
1914,주공9,39.69,13
1914,주공9,49.77,10
1914,주공9,49.77,15
1914,주공9,39.69,5
1914,주공9,49.77,11
1914,주공9,49.77,14
1914,주공9,49.77,1
1914,주공9,39.69,14
1914,주공9,49.77,3
1914,주공9,49.77,7
1914,주공9,39.69,9
1914,주공9,49.77,9
1914,주공9,49.77,4
1914,주공9,49.77,5
1914,주공9,39.69,15
1914,주공9,39.69,1
1914,주공9,39.69,12
1914,주공9,59.71,5
1914,주공9,39.69,4
1914,주공9,59.71,2
1914,주공9,49.77,13
1914,주공9,59.71,3
1914,주공9,39.69,2
1914,주공9,39.69,3
1914,주공9,59.71,4
1914,주공9,49.77,2
1914,주공9,39.69,11
1914,주공9,39.69,10
1914,주공9,39.69,8
1914,주공9,49.77,8
1914,주공9,49.77,12
1914,주공9,59.71,11
1914,주공9,59.71,6
1914,주공9,59.71,13
1914,주공9,39.69,6
1914,주공9,39.69,7
1914,주공9,59.71,1
1914,주공9,59.71,15
1914,주공9,59.71,9
1914,주공9,59.71,12
1914,주공9,59.71,14
2134,천안쌍용역코오롱하늘채,59.93,2
2134,천안쌍용역코오롱하늘채,84.97,4
2134,천안쌍용역코오롱하늘채,59.93,6
2134,천안쌍용역코오롱하늘채,70.87,11
2134,천안쌍용역코오롱하늘채,59.93,11
2134,천안쌍용역코오롱하늘채,59.93,17
2134,천안쌍용역코오롱하늘채,59.93,8
2134,천안쌍용역코오롱하늘채,70.87,14
2134,천안쌍용역코오롱하늘채,59.93,24
2134,천안쌍용역코오롱하늘채,70.87,21
2134,천안쌍용역코오롱하늘채,59.93,19
2134,천안쌍용역코오롱하늘채,70.87,19
2134,천안쌍용역코오롱하늘채,59.93,22
2134,천안쌍용역코오롱하늘채,70.87,22
2134,천안쌍용역코오롱하늘채,59.93,18
2134,천안쌍용역코오롱하늘채,59.93,20
2134,천안쌍용역코오롱하늘채,84.97,2
2134,천안쌍용역코오롱하늘채,70.87,23
2134,천안쌍용역코오롱하늘채,59.93,16
2134,천안쌍용역코오롱하늘채,59.93,12
2134,천안쌍용역코오롱하늘채,59.93,1
2134,천안쌍용역코오롱하늘채,59.93,23
2134,천안쌍용역코오롱하늘채,59.93,7
2134,천안쌍용역코오롱하늘채,70.87,2
2134,천안쌍용역코오롱하늘채,59.93,4
2134,천안쌍용역코오롱하늘채,59.93,5
2134,천안쌍용역코오롱하늘채,59.93,3
2134,천안쌍용역코오롱하늘채,84.97,18
2134,천안쌍용역코오롱하늘채,84.97,7
2100,파크밸리동일하이빌,204.382,17
2100,파크밸리동일하이빌,243.122,17
2100,파크밸리동일하이빌,172.569,13
2100,파크밸리동일하이빌,137.831,2
2100,파크밸리동일하이빌,236.311,5
2100,파크밸리동일하이빌,84.971,9
2100,파크밸리동일하이빌,236.311,8
2100,파크밸리동일하이빌,204.382,8
2100,파크밸리동일하이빌,172.569,15
2100,파크밸리동일하이빌,106.852,3
2100,파크밸리동일하이빌,236.311,1
2100,파크밸리동일하이빌,236.311,11
2100,파크밸리동일하이빌,84.994,8
2100,파크밸리동일하이빌,172.569,2
2100,파크밸리동일하이빌,202.102,2
2100,파크밸리동일하이빌,172.569,9
2100,파크밸리동일하이빌,84.971,1
2100,파크밸리동일하이빌,172.569,18
2100,파크밸리동일하이빌,84.994,10
2100,파크밸리동일하이빌,137.863,15
2100,파크밸리동일하이빌,204.382,5
2100,파크밸리동일하이빌,84.971,14
2100,파크밸리동일하이빌,202.102,7
2100,파크밸리동일하이빌,204.382,4
2100,파크밸리동일하이빌,202.102,11
2100,파크밸리동일하이빌,243.122,15
2100,파크밸리동일하이빌,172.569,4
2100,파크밸리동일하이빌,204.382,1
2100,파크밸리동일하이빌,84.971,6
2100,파크밸리동일하이빌,204.382,9
565,한라동백,59.76,7
565,한라동백,59.76,14
565,한라동백,59.76,15
565,한라동백,59.76,10
565,한라동백,59.76,1
565,한라동백,59.76,8
565,한라동백,59.76,11
565,한라동백,59.76,18
565,한라동백,59.76,9
565,한라동백,59.76,4
565,한라동백,59.76,5
565,한라동백,59.76,3
565,한라동백,59.76,2
565,한라동백,59.76,12
565,한라동백,59.76,13
565,한라동백,59.76,17
565,한라동백,59.76,6
1363-1,해누리선경,84.972,11
1363-1,해누리선경,84.972,3
1363-1,해누리선경,59.796,2
1363-1,해누리선경,84.972,20
1363-1,해누리선경,59.796,10
1363-1,해누리선경,84.972,5
1363-1,해누리선경,59.796,4
1363-1,해누리선경,59.796,12
1363-1,해누리선경,59.796,9
1363-1,해누리선경,59.796,8
1363-1,해누리선경,59.796,14
1363-1,해누리선경,84.972,10
1363-1,해누리선경,59.796,16
1363-1,해누리선경,59.796,19
1363-1,해누리선경,84.972,21
1363-1,해누리선경,59.796,5
1363-1,해누리선경,59.796,3
1363-1,해누리선경,84.972,2
1363-1,해누리선경,59.796,18
1363-1,해누리선경,84.972,9
1363-1,해누리선경,84.972,8
1363-1,해누리선경,59.796,6
1363-1,해누리선경,59.796,1
1363-1,해누리선경,59.796,24
1363-1,해누리선경,59.796,11
1363-1,해누리선경,84.972,17
1363-1,해누리선경,59.796,13
1363-1,해누리선경,84.972,7
1363-1,해누리선경,59.796,17
1363-1,해누리선경,84.972,18
1363-1,해누리선경,59.796,22
1363-1,해누리선경,59.796,7
1363-1,해누리선경,59.796,15
1363-1,해누리선경,59.796,21
1363-1,해누리선경,84.972,15
1363-1,해누리선경,59.796,20
389-3,현대1,84.945,7
389-3,현대1,84.945,5
389-3,현대1,71.175,8
389-3,현대1,71.175,10
389-3,현대1,84.945,9
389-3,현대1,84.945,11
389-3,현대1,84.945,1
389-3,현대1,84.945,4
389-3,현대1,71.175,2
389-3,현대1,84.945,13
389-3,현대1,71.175,1
388-2,현대3,59.61,14
388-2,현대3,59.4,17
388-2,현대3,59.4,14
388-2,현대3,59.4,12
388-2,현대3,59.4,8
388-2,현대3,59.4,18
388-2,현대3,59.4,10
388-2,현대3,59.4,13
388-2,현대3,59.4,4
388-2,현대3,84.75,13
388-2,현대3,84.45,12
388-2,현대3,59.61,16
388-2,현대3,59.61,2
388-2,현대3,59.4,3
388-2,현대3,84.75,9
388-2,현대3,84.45,9
388-2,현대3,84.75,1
388-2,현대3,59.4,5
388-2,현대3,84.45,6
388-2,현대3,59.4,15
388-2,현대3,84.45,13
388-2,현대3,84.75,5
388-2,현대3,59.61,20
388-2,현대3,59.61,7
2045,현대6차1단지,107.347,8
2045,현대6차1단지,84.718,13
2045,현대6차1단지,84.718,1
2045,현대6차1단지,84.718,4
2045,현대6차1단지,123.586,8
2045,현대6차1단지,107.347,4
2045,현대6차1단지,84.718,12
2045,현대6차1단지,107.347,1
2045,현대6차1단지,84.718,7
2045,현대6차1단지,107.347,7
2045,현대6차1단지,84.718,9
2045,현대6차1단지,123.586,3
2045,현대6차1단지,123.586,2
2045,현대6차1단지,84.718,11
2045,현대6차1단지,84.718,5
2045,현대6차1단지,59.367,5
2045,현대6차1단지,84.718,10
2045,현대6차1단지,59.367,6
2045,현대6차1단지,84.718,2
2045,현대6차1단지,59.367,7
2045,현대6차1단지,84.718,3
2045,현대6차1단지,59.367,9
2045,현대6차1단지,107.347,3
2045,현대6차1단지,59.367,8
2045,현대6차1단지,107.347,13
2045,현대6차1단지,123.586,10
2045,현대6차1단지,107.347,5
2045,현대6차1단지,84.718,14
2045,현대6차1단지,84.718,6
2041,현대6차2단지,84.718,13
2041,현대6차2단지,84.718,12
2041,현대6차2단지,84.718,7
2041,현대6차2단지,84.718,9
2041,현대6차2단지,84.718,14
2041,현대6차2단지,84.718,10
2041,현대6차2단지,84.718,11
2041,현대6차2단지,84.718,4
2041,현대6차2단지,84.718,8
2041,현대6차2단지,84.718,15
2041,현대6차2단지,84.718,3
173,신동아파밀리에,84.9816,13
173,신동아파밀리에,84.9816,6
173,신동아파밀리에,84.9816,8
173,신동아파밀리에,84.9816,3
173,신동아파밀리에,84.9816,5
173,신동아파밀리에,84.9816,9
173,신동아파밀리에,84.9816,4
173,신동아파밀리에,109.222,12
173,신동아파밀리에,84.9816,7
173,신동아파밀리에,84.9816,1
173,신동아파밀리에,109.222,13
173,신동아파밀리에,109.222,1
173,신동아파밀리에,84.9816,2
173,신동아파밀리에,109.222,10
173,신동아파밀리에,84.9816,12
173,신동아파밀리에,84.9816,10
173,신동아파밀리에,84.9816,11
173,신동아파밀리에,84.9816,14
100-2,천안신성미소시티,40.43,6
100-2,천안신성미소시티,40.49,4
100-2,천안신성미소시티,37.87,4
186,천안역사동아라이크텐,65.4418,37
186,천안역사동아라이크텐,84.9864,18
186,천안역사동아라이크텐,84.9864,19
186,천안역사동아라이크텐,65.6685,24
186,천안역사동아라이크텐,84.9864,27
186,천안역사동아라이크텐,84.8895,41
186,천안역사동아라이크텐,84.8895,19
186,천안역사동아라이크텐,84.9864,12
186,천안역사동아라이크텐,65.4418,18
186,천안역사동아라이크텐,84.9433,45
186,천안역사동아라이크텐,84.9433,19
186,천안역사동아라이크텐,65.4418,26
186,천안역사동아라이크텐,84.8895,37
186,천안역사동아라이크텐,65.4418,43
186,천안역사동아라이크텐,84.8895,46
186,천안역사동아라이크텐,84.8895,44
186,천안역사동아라이크텐,65.4418,42
186,천안역사동아라이크텐,84.9864,20
186,천안역사동아라이크텐,84.9433,17
