dong,address,par_add,sub_add,name,deal,area,month,day,acount,rent,floor,year,property,station_area
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,1,21,2000,70,14,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,1,22,12000,20,13,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,1,22,10000,5,9,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,1,25,1000,67,3,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,1,27,2427,22,9,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,2,2,2000,70,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,2,22,1827,26,7,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,2,28,1487,22,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,3,11,12000,20,13,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,3,12,5000,50,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.78,3,13,1000,65,8,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,3,15,2000,65,8,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,3,3,1882,27,2,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,3,31,1487,22,7,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.57,3,8,3000,87,3,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.57,4,17,500,50,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,4,20,2500,70,5,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,4,22,1000,49,3,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.78,4,9,1000,70,14,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,5,14,2000,65,9,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,5,18,1487,22,8,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,5,25,1487,22,7,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,5,28,10000,50,6,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,5,31,2000,60,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,5,7,2000,70,15,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.57,6,11,3000,87,8,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,6,13,1000,65,11,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,6,14,1500,65,3,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,6,17,1500,47,2,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,6,20,3987,9,7,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,6,23,1000,60,13,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,6,27,1863,26,5,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.57,6,4,10000,50,11,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,7,11,1827,26,8,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,7,16,1000,70,9,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,7,22,3827,26,13,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.57,7,22,3000,80,2,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.78,7,27,1000,47,7,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,7,30,5000,27,2,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.61,7,9,3000,80,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.72,8,19,1652,19,15,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,8,20,4000,60,15,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,8,30,1863,26,2,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,49.99,8,8,4363,14,7,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,9,1,1444,21,6,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,9,2,500,58,13,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,9,3,1000,53,13,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,10,10,2000,65,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,39.51,10,21,1487,22,1,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,10,29,3000,54,5,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,84.57,10,31,3000,85,9,1999,,
쌍용동,1920,1920,0,"쌍용마을뜨란채,주공아파트",월세,59.95,10,7,6000,35,7,1999,,
쌍용동,653,653,0,쌍용모란,월세,96.87,1,21,2000,100,14,1994,,
쌍용동,2050,2050,0,쌍용역푸르지오,월세,84.746,10,13,2000,90,14,2006,,쌍용역
쌍용동,2075,2075,0,쌍용자이,월세,84.839,1,3,3000,90,4,2007,,
쌍용동,2075,2075,0,쌍용자이,월세,145.933,1,6,4000,125,3,2007,,
쌍용동,2075,2075,0,쌍용자이,월세,84.839,2,11,18000,40,1,2007,,
쌍용동,2075,2075,0,쌍용자이,월세,84.839,4,18,2000,100,1,2007,,
쌍용동,2075,2075,0,쌍용자이,월세,114.1,8,1,1000,30,1,2007,,
쌍용동,2075,2075,0,쌍용자이,월세,114.1,8,30,2000,120,2,2007,,
쌍용동,1923,1923,0,용암동아벽산,월세,134.78,3,3,10000,100,2,1999,,
쌍용동,1923,1923,0,용암동아벽산,월세,134.78,7,9,20000,65,5,1999,,
쌍용동,1923,1923,0,용암동아벽산,월세,178.27,9,3,10000,100,1,1999,,
쌍용동,1548,1548,0,월봉대우,월세,59.884,1,8,2000,70,15,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,3,26,2000,70,11,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,4,7,3000,55,5,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,6,20,1500,53,9,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,6,24,1000,70,7,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,8,24,3000,70,11,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,8,6,2000,70,11,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,10,22,9000,40,4,1998,,쌍용역
쌍용동,1548,1548,0,월봉대우,월세,59.884,10,28,2000,80,10,1998,,쌍용역
쌍용동,1538,1538,0,월봉벽산,월세,85,4,7,5000,80,8,1998,,
쌍용동,1538,1538,0,월봉벽산,월세,85,8,11,2000,63,1,1998,,
쌍용동,1538,1538,0,월봉벽산,월세,85,9,29,4000,65,6,1998,,
쌍용동,1547,1547,0,월봉일성5,월세,59.99,1,15,1000,80,4,1999,,쌍용역
쌍용동,1547,1547,0,월봉일성5,월세,59.99,1,8,10000,40,8,1999,,쌍용역
쌍용동,1547,1547,0,월봉일성5,월세,59.99,1,8,10000,40,8,1999,,쌍용역
쌍용동,1547,1547,0,월봉일성5,월세,59.99,4,9,2000,75,11,1999,,쌍용역
쌍용동,1547,1547,0,월봉일성5,월세,84.9,6,11,3000,80,1,1999,,쌍용역
쌍용동,1547,1547,0,월봉일성5,월세,59.99,8,13,1000,75,8,1999,,쌍용역
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,19,500,41,2,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,22,1000,45,1,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,22,1000,45,1,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,24,1000,57,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,25,3000,50,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,25,500,58,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,25,500,58,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,4,500,50,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,6,500,55,4,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,8,1000,55,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,1,8,1000,60,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,16,2000,37,8,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,21,1000,60,6,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,22,1000,60,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,22,500,55,1,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,22,500,60,3,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,22,500,55,12,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,24,500,55,1,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,26,500,60,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,2,8,2000,35,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,3,12,1000,55,12,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,3,17,500,40,2,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,3,4,1000,55,15,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,3,5,2000,45,12,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,3,9,1000,60,12,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,12,500,55,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,14,1000,40,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,20,1000,50,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,21,1000,55,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,25,500,50,8,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,26,500,50,6,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,28,1000,60,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,28,480,36,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,6,1500,52,10,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,9,1000,60,8,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,4,9,500,57,10,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,5,1,500,60,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,5,17,1000,58,15,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,5,18,500,48,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,5,31,1500,37,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,5,9,2000,43,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,5,9,1000,60,3,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,18,1000,60,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,20,2000,30,3,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,20,1000,60,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,20,500,60,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,21,1000,60,3,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,22,3000,30,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,22,2500,41,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,28,500,60,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,4,4000,18,3,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,4,500,45,2,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,6,9,500,30,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,11,500,55,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,13,9000,10,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,14,1000,60,11,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,16,1000,55,2,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,16,500,50,12,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,16,500,60,3,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,16,500,58,10,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,20,500,60,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,25,1000,55,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,25,1000,55,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,7,1000,60,15,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,7,9,4700,30,2,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,1,500,50,6,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,11,500,55,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,11,500,60,5,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,12,500,53,5,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,13,2000,55,10,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,14,9900,2,5,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,16,500,60,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,18,2000,50,12,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,8,5,500,60,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,1,1000,60,8,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,14,500,45,7,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,17,1000,55,4,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,17,500,44,1,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,20,600,45,5,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,22,3000,42,5,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,28,1000,60,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,3,1000,55,9,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,30,500,55,1,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,9,9,1500,50,15,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,10,13,1000,50,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,10,20,500,60,14,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,10,25,500,47,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,10,26,1000,60,13,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,10,5,1000,58,10,2000,,
쌍용동,1367,1367,0,월봉청솔1단지,월세,50.16,10,6,500,47,5,2000,,
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,14,1000,48,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,2,5000,20,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,22,1000,45,2,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,22,500,50,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,22,500,53,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,27,1450,39,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,3,500,50,14,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,1,5,500,50,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,10,500,55,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,12,2000,30,3,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,16,2000,40,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,18,500,50,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,23,2000,37,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,25,8000,25,15,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,28,500,47,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,28,500,50,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,4,500,40,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,4,500,40,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,6,500,53,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,7,500,55,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,8,500,55,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,2,8,500,47,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,10,3000,30,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,10,1000,50,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,11,500,55,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,15,2500,40,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,15,500,37,15,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,17,700,55,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,18,1500,42,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,26,6000,30,15,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,26,1000,50,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,28,4000,40,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,3,30,500,50,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,11,500,60,3,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,11,500,55,8,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,11,500,47,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,15,500,60,8,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,27,500,47,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,6,500,50,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,8,500,39,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,4,8,500,55,15,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,20,1000,50,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,23,500,60,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,24,1000,55,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,24,500,53,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,27,1000,58,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,30,3500,21,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,5,500,60,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,5,9,1000,55,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,13,1500,32,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,16,1000,60,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,17,500,50,3,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,18,500,60,8,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,2,500,60,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,27,500,45,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,28,500,50,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,5,500,50,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,6,9,500,55,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,13,11000,10,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,18,5000,30,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,18,500,47,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,18,500,47,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,19,1000,55,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,19,300,45,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,21,500,42,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,25,1000,42,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,26,500,60,14,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,27,1000,55,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,5,1000,60,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,7,8,500,60,2,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,11,500,55,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,16,1000,50,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,17,8000,25,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,17,8000,10,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,19,500,60,5,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,19,500,60,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,20,1000,55,15,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,25,2000,50,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,4,5000,40,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,8,500,50,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,8,9,2670,40,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,1,3000,20,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,14,500,47,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,17,1500,40,2,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,19,1000,60,8,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,19,300,48,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,21,2000,50,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,21,1000,60,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,22,500,47,9,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,3,1000,50,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,9,5,500,50,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,12,500,42,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,13,1000,45,11,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,14,500,65,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,15,1000,60,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,18,5000,40,1,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,22,1000,60,13,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,24,500,56,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,26,2000,57,7,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,28,500,47,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,29,500,60,10,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,31,1000,65,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,4,6500,10,3,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,4,1000,60,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,6,500,47,4,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,7,1000,55,8,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,7,500,39,12,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,8,8000,10,6,2000,,쌍용역
쌍용동,1561,1561,0,월봉청솔2차,월세,48.45,10,8,1000,55,10,2000,,쌍용역
