dong,address,par_add,sub_add,name,deal,area,month,day,acount,floor,year,property,station_area
두정동,1332,1332,0,더리치빌2,전세,24.02,6,30,5700,5,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,33.38,6,9,8000,10,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,24.02,6,9,5800,6,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,24.02,7,14,5800,5,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,38.672,7,18,8900,4,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,33.38,7,27,8000,10,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,24.02,8,1,5800,3,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,20.66,8,29,4800,10,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,38.672,8,6,9000,4,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,24.02,9,20,5800,4,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,20.32,9,23,4800,9,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,20.32,9,26,4800,6,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,33.38,9,3,7600,9,2013,직거래,
두정동,1332,1332,0,더리치빌2,전세,20.66,9,5,4500,8,2013,중개거래,
두정동,1332,1332,0,더리치빌2,전세,20.32,10,14,4500,10,2013,직거래,
두정동,1308,1308,0,더쉼,전세,19.0375,5,14,4500,5,2013,중개거래,
두정동,1308,1308,0,더쉼,전세,38.2663,7,20,7000,2,2013,중개거래,
두정동,1308,1308,0,더쉼,전세,19.3275,8,1,4500,8,2013,중개거래,
두정동,1308,1308,0,더쉼,전세,23.4925,8,26,5000,9,2013,중개거래,
두정동,1308,1308,0,더쉼,전세,23.4925,9,19,5000,9,2013,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,2,18,17000,13,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,73.005,2,20,20700,14,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,73.005,2,20,20700,14,2003,직거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,3,10,18690,3,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,3,10,18690,3,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,3,14,20500,5,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,4,21,18370,9,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,5,28,21000,8,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,6,3,20000,15,2003,직거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,7,15,17850,4,2003,직거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,7,15,17850,4,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,7,8,21000,11,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,8,21,22000,10,2003,중개거래,
두정동,1593,1593,0,두정3푸르지오,전세,73.005,9,17,19000,4,2003,직거래,
두정동,1593,1593,0,두정3푸르지오,전세,84.9,10,4,19500,2,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,3,1,22000,12,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,3,28,23000,11,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,4,26,20000,13,2003,직거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,4,26,20000,13,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,5,10,18300,14,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,5,16,20000,8,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,84.9,5,16,19400,7,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,5,25,17850,3,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,75.19,5,4,18900,8,2003,중개거래,
두정동,666,666,0,두정4차푸르지오,전세,84.9,6,17,20000,6,2003,직거래,
두정동,666,666,0,두정4차푸르지오,전세,84.9,6,3,24000,11,2003,직거래,
두정동,666,666,0,두정4차푸르지오,전세,84.9,7,1,18900,2,2003,중개거래,
두정동,2010,2010,0,두정5차푸르지오,전세,84.742,5,22,23000,8,2004,중개거래,
두정동,1486,1486,0,두정미소마을,전세,17,9,3,3500,2,2012,중개거래,두정역
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,1,1,31000,5,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,1,14,30000,17,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.966,1,15,32000,10,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,102.503,1,24,24000,11,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,102.503,1,26,35000,20,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,1,29,37000,16,2011,직거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,1,3,20000,21,2011,직거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,1,4,21500,7,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,1,4,21500,7,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,102.503,1,7,34500,22,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,1,7,21000,17,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,2,10,27000,20,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,2,18,26000,4,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.966,2,25,29000,6,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,2,27,28000,8,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,2,8,21000,22,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,3,1,30000,14,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,3,11,22000,6,2011,직거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.966,3,13,27500,10,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,3,26,21000,19,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,102.503,3,28,23000,4,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,4,1,24000,16,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,4,2,21000,6,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,4,22,25000,6,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,4,23,31000,10,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,4,23,25000,18,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,4,28,36000,10,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,4,7,29000,11,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,102.503,5,21,27000,15,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,102.503,5,21,27000,15,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,5,28,21000,7,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,5,8,26000,15,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,6,7,26000,9,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,7,11,25000,22,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,7,20,26500,7,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,7,20,22000,6,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.966,7,29,21000,17,2011,직거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,7,30,26000,19,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,7,9,29400,17,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,8,13,23500,22,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,8,19,26500,16,2011,직거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,8,19,26500,16,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,8,26,30000,10,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,8,9,21000,16,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.925,9,17,26000,8,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,9,2,28350,9,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,9,28,27000,19,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,84.975,9,3,24150,12,2011,중개거래,
두정동,2045,2045,0,두정역이안더센트럴,전세,114.946,10,8,30000,10,2011,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,127.1148,1,6,33500,17,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.9727,2,10,32000,7,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,110.908,2,17,37000,6,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.9345,2,25,24150,22,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.9727,3,11,29000,3,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.8198,3,14,23000,2,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.8912,3,18,24150,3,2014,직거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.8912,3,18,24150,3,2014,직거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.8942,3,3,26250,15,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,127.1148,3,5,40000,6,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.8942,4,14,25200,19,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.8198,4,18,23000,18,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.8389,4,23,24000,5,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.9345,4,23,23600,7,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.8389,4,6,27000,18,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.9727,5,21,26000,22,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.9727,6,1,30000,23,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.9727,6,1,30000,23,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.9345,6,7,22000,16,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.9523,8,17,26000,5,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.8198,8,31,22000,23,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.9727,9,21,28000,21,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,84.9345,9,3,25000,12,2014,중개거래,
두정동,2056,2056,0,두정역코아루스위트,전세,99.8912,9,30,30000,17,2014,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,23.975,1,10,6000,5,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,19.435,1,4,3200,4,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,19.435,2,12,4300,9,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,19.435,2,13,3500,5,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,23.975,2,8,6000,5,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,20.005,3,24,5000,7,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,23.975,3,9,5300,7,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,20.255,4,24,4500,9,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,23.975,5,23,7000,4,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,23.975,5,29,6000,4,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,20.255,6,21,4500,3,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,20.53,7,16,3000,9,2013,중개거래,
두정동,1466,1466,0,두정역펜타폴리스,전세,27.285,10,25,7000,9,2013,중개거래,
두정동,2037,2037,0,두정역푸르지오,전세,150.9459,1,12,40000,21,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9872,1,17,30000,15,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,101.9071,1,20,33000,21,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,75.516,1,26,30000,10,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,1,28,23100,18,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,75.516,1,8,30000,22,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,1,8,30000,22,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,2,15,27000,21,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,2,15,27000,21,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,2,2,25000,7,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,2,27,31000,17,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,2,5,21000,14,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,3,18,31000,9,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,3,18,30000,26,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,3,7,22000,3,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9872,5,20,27500,2,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,5,21,29000,25,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,5,25,27000,6,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,75.516,5,31,21000,11,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,5,6,33000,17,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9872,6,13,29000,12,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,75.516,6,22,21525,4,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,6,3,23100,15,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,8,10,24000,4,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9403,8,2,21000,8,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9872,8,24,24000,20,2009,직거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,75.516,8,27,24000,12,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,9,2,27000,25,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9826,9,27,29000,19,2009,중개거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,84.9872,10,14,7000,21,2009,직거래,두정역
두정동,2037,2037,0,두정역푸르지오,전세,75.516,10,27,21000,16,2009,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,1,18,33000,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,1,21,27000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,1,24,17800,22,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,1,29,28000,20,2020,직거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,1,5,32000,13,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,1,5,31500,5,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,1,5,30000,5,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,2,11,31000,11,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,2,11,31000,11,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.42,2,11,30000,29,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,11,28500,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,11,28500,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,11,28500,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,12,31000,30,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,16,30000,26,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.93,2,17,35000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,2,17,31000,28,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,17,21000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,2,18,25000,31,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,2,2,27000,14,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,2,2,27000,14,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,2,20,29000,4,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,2,20,29000,4,2020,직거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,2,20,29000,4,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,2,22,31000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.87,2,23,27000,18,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,2,26,30000,23,2020,중개거래,두정역
