address,name,deal,area,month,day,acount,floor,property,
1548,천안불당지웰더샵,전세,99.3422,4,17,63000,23,,
1548,천안불당지웰더샵,전세,99.3422,4,17,63000,23,,
1548,천안불당지웰더샵,전세,99.3422,5,29,60000,3,,
1548,천안불당지웰더샵,전세,84.9709,6,15,39900,19,,
1548,천안불당지웰더샵,전세,84.7278,6,18,39300,9,,
1548,천안불당지웰더샵,전세,84.7278,6,28,37800,24,,
1548,천안불당지웰더샵,전세,84.7278,7,17,44000,14,,
1548,천안불당지웰더샵,전세,84.7278,7,17,44000,14,,
1548,천안불당지웰더샵,전세,84.7278,7,19,42000,15,,
1548,천안불당지웰더샵,전세,99.3422,7,20,50000,19,,
1548,천안불당지웰더샵,전세,99.3422,7,22,55000,24,,
1548,천안불당지웰더샵,전세,84.7278,7,27,52000,20,,
1548,천안불당지웰더샵,전세,84.7278,8,27,42000,2,,
1548,천안불당지웰더샵,전세,99.3422,9,1,50000,26,,
1548,천안불당지웰더샵,전세,84.9709,9,17,42000,23,,
1548,천안불당지웰더샵,전세,99.3422,9,28,57000,29,,
1548,천안불당지웰더샵,전세,84.9709,9,3,45000,5,,
1548,천안불당지웰더샵,전세,99.3422,10,1,55000,11,,
1548,천안불당지웰더샵,전세,84.9709,10,1,48000,18,,
1548,천안불당지웰더샵,전세,84.9709,10,12,42000,24,,
1548,천안불당지웰더샵,전세,99.3422,10,22,55500,11,,
1548,천안불당지웰더샵,전세,84.7278,10,27,45000,19,,
1548,천안불당지웰더샵,전세,84.9709,10,3,45000,4,,
1548,천안불당지웰더샵,전세,84.9709,10,5,45000,12,,
1548,천안불당지웰더샵,전세,84.7278,10,5,44000,17,,
1613,천안불당호반써밋플레이스,전세,84.7392,1,15,40950,9,,
1613,천안불당호반써밋플레이스,전세,84.7392,1,8,53000,9,,
1613,천안불당호반써밋플레이스,전세,99.9138,2,17,65000,25,,
1613,천안불당호반써밋플레이스,전세,84.7392,2,19,51500,11,,
1613,천안불당호반써밋플레이스,전세,84.7392,4,10,48000,16,,
1613,천안불당호반써밋플레이스,전세,84.7392,4,22,48000,15,,
1613,천안불당호반써밋플레이스,전세,84.7392,4,24,39900,7,,
1613,천안불당호반써밋플레이스,전세,99.9551,5,1,57000,18,,
1613,천안불당호반써밋플레이스,전세,84.7392,5,13,45000,21,,
1613,천안불당호반써밋플레이스,전세,84.9815,5,15,47000,18,,
1613,천안불당호반써밋플레이스,전세,84.9815,5,15,47000,18,,
1613,천안불당호반써밋플레이스,전세,84.7392,5,20,48000,9,,
1613,천안불당호반써밋플레이스,전세,84.7392,5,24,48000,14,,
1613,천안불당호반써밋플레이스,전세,84.7392,7,29,39900,8,,
1613,천안불당호반써밋플레이스,전세,84.7392,7,30,48000,12,,
1613,천안불당호반써밋플레이스,전세,117.4714,8,13,62000,19,,
1613,천안불당호반써밋플레이스,전세,99.9551,8,18,45150,16,,
1613,천안불당호반써밋플레이스,전세,99.9138,8,30,47000,19,,
1613,천안불당호반써밋플레이스,전세,99.9138,8,30,47000,19,,
1613,천안불당호반써밋플레이스,전세,84.7392,9,15,40000,19,,
1613,천안불당호반써밋플레이스,전세,84.7392,9,22,47000,11,,
1613,천안불당호반써밋플레이스,전세,84.9815,9,27,42000,2,,
1613,천안불당호반써밋플레이스,전세,84.7392,9,8,28000,4,,
1613,천안불당호반써밋플레이스,전세,84.9815,10,10,42000,14,,
1292,펜타포트(101동102동),전세,113.723,1,21,58000,28,,
1292,펜타포트(101동102동),전세,113.723,1,21,58000,28,,
1292,펜타포트(101동102동),전세,146.307,1,21,45000,35,,
1292,펜타포트(101동102동),전세,140.011,1,26,65000,31,,
1292,펜타포트(101동102동),전세,166.654,2,18,60000,22,,
1292,펜타포트(101동102동),전세,146.307,2,21,47000,34,,
1292,펜타포트(101동102동),전세,166.654,3,26,70000,31,,
1292,펜타포트(101동102동),전세,166.654,4,14,73000,18,,
1292,펜타포트(101동102동),전세,107.729,4,14,38800,35,,
1292,펜타포트(101동102동),전세,107.729,5,11,35000,13,,
1292,펜타포트(101동102동),전세,107.729,5,2,40000,21,,
1292,펜타포트(101동102동),전세,166.654,5,25,65000,26,,
1292,펜타포트(101동102동),전세,113.723,5,6,44000,9,,
1292,펜타포트(101동102동),전세,113.723,6,25,44000,34,,
1292,펜타포트(101동102동),전세,166.654,6,27,73000,33,,
1292,펜타포트(101동102동),전세,166.654,6,27,73000,33,,
1292,펜타포트(101동102동),전세,107.729,7,30,29000,10,,
1292,펜타포트(101동102동),전세,140.011,8,8,50400,24,,
1292,펜타포트(101동102동),전세,166.654,9,17,73000,22,,
1292,펜타포트(101동102동),전세,166.654,9,2,63000,17,,
1292,펜타포트(101동102동),전세,113.723,9,27,49350,13,,
1292,펜타포트(101동102동),전세,113.723,10,25,50000,16,,
1289,펜타포트(103동),전세,144.445,1,10,65000,9,,
1289,펜타포트(103동),전세,144.445,1,14,74000,25,,
1289,펜타포트(103동),전세,131.977,1,14,56000,41,,
1289,펜타포트(103동),전세,144.445,1,3,47250,20,,
1289,펜타포트(103동),전세,144.445,1,30,50000,52,,
1289,펜타포트(103동),전세,131.977,3,22,56000,23,,
1289,펜타포트(103동),전세,144.445,3,23,25000,13,,
1289,펜타포트(103동),전세,131.977,5,13,65000,47,,
1289,펜타포트(103동),전세,131.977,7,13,62000,51,,
1289,펜타포트(103동),전세,144.445,7,2,47000,43,,
1270,한화꿈에그린,전세,127.2354,2,26,44000,18,,
1270,한화꿈에그린,전세,99.6752,4,2,38000,1,,
1270,한화꿈에그린,전세,127.2354,4,28,42000,7,,
1270,한화꿈에그린,전세,127.2354,10,5,30400,3,,
1510,호반 베르디움 센트로 포레,전세,97.3742,1,10,50000,16,,
1510,호반 베르디움 센트로 포레,전세,84.8939,1,10,45000,23,,
1510,호반 베르디움 센트로 포레,전세,84.8939,1,10,45000,11,,
1510,호반 베르디움 센트로 포레,전세,84.9387,1,12,31500,18,,
1510,호반 베르디움 센트로 포레,전세,84.8939,1,7,35700,26,,
1510,호반 베르디움 센트로 포레,전세,84.8939,2,15,33600,3,,
1510,호반 베르디움 센트로 포레,전세,84.8939,2,4,45000,29,,
1510,호반 베르디움 센트로 포레,전세,84.9387,3,19,45000,18,,
1510,호반 베르디움 센트로 포레,전세,84.8939,4,23,45000,21,,
1510,호반 베르디움 센트로 포레,전세,97.3742,4,9,30000,14,,
1510,호반 베르디움 센트로 포레,전세,84.8939,5,27,45000,16,,
1510,호반 베르디움 센트로 포레,전세,97.3742,5,9,45000,12,,
1510,호반 베르디움 센트로 포레,전세,97.3742,6,17,47500,19,,
1510,호반 베르디움 센트로 포레,전세,84.8939,6,5,32500,12,,
1510,호반 베르디움 센트로 포레,전세,97.3742,7,10,44000,2,,
1510,호반 베르디움 센트로 포레,전세,84.8939,7,14,40000,23,,
1510,호반 베르디움 센트로 포레,전세,84.9387,7,26,42000,24,,
1510,호반 베르디움 센트로 포레,전세,97.3742,7,29,36000,7,,
1510,호반 베르디움 센트로 포레,전세,97.3742,8,29,46000,1,,
1510,호반 베르디움 센트로 포레,전세,97.3742,8,29,20000,11,,
1510,호반 베르디움 센트로 포레,전세,97.3742,9,24,40000,27,,
1510,호반 베르디움 센트로 포레,전세,84.9387,10,14,38000,5,,
1510,호반 베르디움 센트로 포레,전세,84.8939,10,4,40000,21,,
780,호반리젠시빌스위트,전세,117.5025,3,16,31000,1,,
780,호반리젠시빌스위트,전세,104.7072,3,29,32000,4,,
780,호반리젠시빌스위트,전세,117.5025,3,4,32550,2,,
780,호반리젠시빌스위트,전세,117.5025,5,17,43000,13,,
231-6,하늘빛,전세,59.35,1,17,5500,7,,
231-6,하늘빛,전세,59.35,1,9,5000,3,,
231-6,하늘빛,전세,59.35,6,11,6000,6,,
14,송죽,전세,72.99,4,27,5000,4,,
14,송죽,전세,72.99,6,3,4500,4,,
3,성거벽산,전세,59.99,1,21,8925,13,,
3,성거벽산,전세,84.98,1,24,15000,12,,
3,성거벽산,전세,59.99,3,11,12000,7,,
3,성거벽산,전세,71.81,3,11,10500,12,,
3,성거벽산,전세,59.99,3,15,13000,5,,
3,성거벽산,전세,59.99,3,30,12000,16,,
3,성거벽산,전세,84.98,4,13,12000,4,,
3,성거벽산,전세,59.99,4,16,12500,6,,
3,성거벽산,전세,59.99,4,22,13000,5,,
3,성거벽산,전세,84.98,4,24,16000,13,,
3,성거벽산,전세,84.98,5,26,12500,4,,
3,성거벽산,전세,59.99,6,19,12000,4,,
3,성거벽산,전세,71.81,7,2,15000,10,,
3,성거벽산,전세,84.98,7,27,16000,16,,
3,성거벽산,전세,59.99,8,16,13000,16,,
3,성거벽산,전세,71.81,9,24,14500,10,,
3,성거벽산,전세,71.81,9,9,11000,12,,
3,성거벽산,전세,71.81,10,21,14000,10,,
467,직산역꿈에그린,전세,72.4513,1,21,23000,12,,직산역
467,직산역꿈에그린,전세,72.4513,1,24,23000,2,,직산역
467,직산역꿈에그린,전세,72.4513,1,24,23000,2,,직산역
467,직산역꿈에그린,전세,59.9768,1,3,22000,10,,직산역
467,직산역꿈에그린,전세,72.4513,3,21,27000,5,,직산역
467,직산역꿈에그린,전세,72.4513,4,2,26000,18,,직산역
467,직산역꿈에그린,전세,59.9768,5,28,15750,14,,직산역
467,직산역꿈에그린,전세,59.9768,5,3,22000,10,,직산역
2,천안삼환나우빌,전세,84.9132,1,15,19000,7,,
2,천안삼환나우빌,전세,84.9132,1,24,13550,1,,
2,천안삼환나우빌,전세,84.9132,1,3,13000,10,,
2,천안삼환나우빌,전세,84.9132,3,25,18000,8,,
2,천안삼환나우빌,전세,84.9132,3,31,19000,14,,
2,천안삼환나우빌,전세,84.9132,3,5,19000,10,,
2,천안삼환나우빌,전세,84.9132,4,20,10000,1,,
2,천안삼환나우빌,전세,84.9132,4,22,16000,2,,
2,천안삼환나우빌,전세,84.9132,4,5,13500,1,,
2,천안삼환나우빌,전세,84.9132,5,17,14000,15,,
2,천안삼환나우빌,전세,84.9132,6,1,19000,14,,
2,천안삼환나우빌,전세,84.9132,6,13,18000,2,,
2,천안삼환나우빌,전세,84.9132,6,2,13000,5,,
2,천안삼환나우빌,전세,84.9132,6,23,14000,8,,
2,천안삼환나우빌,전세,84.9132,8,18,19500,13,,
2,천안삼환나우빌,전세,84.9132,8,18,15000,2,,
2,천안삼환나우빌,전세,84.9132,8,24,20000,5,,
2,천안삼환나우빌,전세,84.9132,8,31,20000,13,,
58,금정샛별,전세,36.54,2,9,3200,7,,
58,금정샛별,전세,36.54,9,29,3500,7,,
160-22,육영원룸,전세,27.6,1,12,2000,6,,
160-22,육영원룸,전세,27.6,1,21,2500,1,,
160-22,육영원룸,전세,27.6,2,10,2300,4,,
160-22,육영원룸,전세,27.6,2,14,2200,1,,
160-22,육영원룸,전세,27.6,2,23,2000,6,,
160-22,육영원룸,전세,27.6,2,27,2500,5,,
160-22,육영원룸,전세,27.6,3,2,2200,4,,
160-22,육영원룸,전세,27.6,3,21,2000,4,,
160-22,육영원룸,전세,27.6,3,28,2500,2,,
160-22,육영원룸,전세,27.6,3,4,2500,1,,
160-22,육영원룸,전세,27.6,3,9,2300,1,,
160-22,육영원룸,전세,27.6,5,11,2600,5,,
160-22,육영원룸,전세,27.6,6,7,2700,3,,
160-22,육영원룸,전세,27.6,7,16,2600,2,,
160-22,육영원룸,전세,27.6,7,20,2500,5,,
160-22,육영원룸,전세,27.6,7,5,2500,4,,
160-22,육영원룸,전세,27.6,7,7,2500,1,,
160-22,육영원룸,전세,27.6,7,8,2500,2,,
160-22,육영원룸,전세,27.6,8,8,2000,1,,
160-22,육영원룸,전세,27.6,9,21,2100,6,,
160-22,육영원룸,전세,27.6,10,17,2000,1,,
160-22,육영원룸,전세,27.6,10,5,2500,2,,
160-22,육영원룸,전세,27.6,10,6,2800,5,,
53,삼일원앙,전세,37.925,2,7,5250,6,,
53,삼일원앙,전세,59.42,3,8,7300,1,,
53,삼일원앙,전세,59.42,3,8,7300,1,,
26,아느칸빌,전세,28.12,2,28,4000,7,,
26,아느칸빌,전세,39.06,4,26,6000,1,,
26,아느칸빌,전세,39.06,6,24,6000,5,,
26,아느칸빌,전세,39.06,9,27,6000,7,,
26,아느칸빌,전세,39.06,10,11,4500,5,,
26,아느칸빌,전세,39.06,10,13,6000,1,,
26,아느칸빌,전세,39.06,10,18,4500,8,,
252,저리보금자리,전세,39.84,2,3,3500,2,,
252,저리보금자리,전세,33.48,4,19,1600,4,,
252,저리보금자리,전세,39.84,6,25,3500,5,,
252,저리보금자리,전세,33.48,7,11,2000,2,,
1,청호포도마을,전세,59.58,1,9,7000,7,,
1,청호포도마을,전세,75.24,4,22,5900,1,,
697,천안레이크타운2차푸르지오,전세,84.91,1,10,29400,12,,
697,천안레이크타운2차푸르지오,전세,74.8041,1,12,33000,5,,
697,천안레이크타운2차푸르지오,전세,84.91,1,15,45000,17,,
697,천안레이크타운2차푸르지오,전세,84.9077,1,15,42000,26,,
697,천안레이크타운2차푸르지오,전세,74.8041,1,18,35000,18,,
697,천안레이크타운2차푸르지오,전세,62.9457,1,18,23000,9,,
697,천안레이크타운2차푸르지오,전세,84.91,1,19,36000,32,,
697,천안레이크타운2차푸르지오,전세,62.9457,1,21,32000,11,,
697,천안레이크타운2차푸르지오,전세,84.9077,1,22,37500,8,,
697,천안레이크타운2차푸르지오,전세,62.2914,1,23,22000,29,,
697,천안레이크타운2차푸르지오,전세,74.8041,1,26,26250,26,,
697,천안레이크타운2차푸르지오,전세,84.91,1,27,41000,12,,
697,천안레이크타운2차푸르지오,전세,62.9457,1,5,33000,9,,
697,천안레이크타운2차푸르지오,전세,84.9077,1,6,37700,31,,
697,천안레이크타운2차푸르지오,전세,84.9077,1,8,40000,25,,
697,천안레이크타운2차푸르지오,전세,62.9457,1,8,32000,14,,
697,천안레이크타운2차푸르지오,전세,99.8471,2,12,48500,3,,
697,천안레이크타운2차푸르지오,전세,62.2914,2,17,25200,16,,
697,천안레이크타운2차푸르지오,전세,84.91,2,18,39000,39,,
697,천안레이크타운2차푸르지오,전세,84.9077,2,19,39000,33,,
697,천안레이크타운2차푸르지오,전세,84.9077,2,20,31000,29,,
697,천안레이크타운2차푸르지오,전세,84.91,2,25,31500,26,,
697,천안레이크타운2차푸르지오,전세,62.9457,2,26,21000,7,,
697,천안레이크타운2차푸르지오,전세,84.9077,2,27,31000,8,,
697,천안레이크타운2차푸르지오,전세,84.9077,2,28,29000,24,,
697,천안레이크타운2차푸르지오,전세,84.91,2,28,25000,22,,
697,천안레이크타운2차푸르지오,전세,84.9077,2,8,27300,29,,
697,천안레이크타운2차푸르지오,전세,84.91,2,9,31000,11,,
697,천안레이크타운2차푸르지오,전세,62.2914,3,11,26250,2,,
697,천안레이크타운2차푸르지오,전세,84.9076,3,12,37000,39,,
697,천안레이크타운2차푸르지오,전세,62.2914,3,12,25000,17,,
697,천안레이크타운2차푸르지오,전세,84.91,3,14,29400,3,,
697,천안레이크타운2차푸르지오,전세,62.9457,3,16,33000,17,,
697,천안레이크타운2차푸르지오,전세,84.91,3,2,28000,4,,
697,천안레이크타운2차푸르지오,전세,84.9076,3,26,40000,14,,
697,천안레이크타운2차푸르지오,전세,84.9076,3,26,40000,14,,
697,천안레이크타운2차푸르지오,전세,84.9076,3,26,40000,13,,
697,천안레이크타운2차푸르지오,전세,84.91,3,3,27300,22,,
697,천안레이크타운2차푸르지오,전세,84.91,3,3,27300,22,,
697,천안레이크타운2차푸르지오,전세,84.91,3,30,30500,22,,
697,천안레이크타운2차푸르지오,전세,84.9077,3,5,24000,32,,
697,천안레이크타운2차푸르지오,전세,84.91,4,14,35000,21,,
697,천안레이크타운2차푸르지오,전세,84.9077,4,15,38000,12,,
697,천안레이크타운2차푸르지오,전세,84.9077,4,15,38000,12,,
697,천안레이크타운2차푸르지오,전세,84.9077,4,15,38000,12,,
697,천안레이크타운2차푸르지오,전세,62.9457,4,27,32000,15,,
697,천안레이크타운2차푸르지오,전세,84.91,4,29,35000,25,,
697,천안레이크타운2차푸르지오,전세,84.9077,5,12,35000,31,,
697,천안레이크타운2차푸르지오,전세,84.91,5,13,38000,11,,
697,천안레이크타운2차푸르지오,전세,84.91,5,17,27000,4,,
697,천안레이크타운2차푸르지오,전세,84.9076,5,28,28350,38,,
697,천안레이크타운2차푸르지오,전세,84.91,5,3,30500,39,,
697,천안레이크타운2차푸르지오,전세,84.9077,5,6,30000,26,,
697,천안레이크타운2차푸르지오,전세,84.9077,6,14,37500,23,,
697,천안레이크타운2차푸르지오,전세,84.91,6,18,36000,23,,
697,천안레이크타운2차푸르지오,전세,62.9457,6,18,30000,4,,
697,천안레이크타운2차푸르지오,전세,84.91,6,25,34000,29,,
697,천안레이크타운2차푸르지오,전세,84.9076,6,25,27300,15,,
697,천안레이크타운2차푸르지오,전세,84.91,6,8,32000,16,,
697,천안레이크타운2차푸르지오,전세,62.9457,6,8,29000,5,,
697,천안레이크타운2차푸르지오,전세,84.9076,7,22,40000,16,,
697,천안레이크타운2차푸르지오,전세,84.91,7,28,36000,16,,
697,천안레이크타운2차푸르지오,전세,84.9077,7,3,37000,22,,
697,천안레이크타운2차푸르지오,전세,84.91,7,7,27000,10,,
697,천안레이크타운2차푸르지오,전세,62.9457,7,9,29000,17,,
697,천안레이크타운2차푸르지오,전세,84.91,8,2,23670,18,,
697,천안레이크타운2차푸르지오,전세,62.9457,8,24,11500,3,,
697,천안레이크타운2차푸르지오,전세,84.9076,8,26,32000,7,,
697,천안레이크타운2차푸르지오,전세,74.8041,8,27,26250,7,,
697,천안레이크타운2차푸르지오,전세,84.9076,9,16,29000,3,,
697,천안레이크타운2차푸르지오,전세,62.9457,9,23,26000,4,,
697,천안레이크타운2차푸르지오,전세,84.9077,9,24,32000,9,,
697,천안레이크타운2차푸르지오,전세,84.91,9,28,29400,15,,
697,천안레이크타운2차푸르지오,전세,84.91,9,3,35000,6,,
697,천안레이크타운2차푸르지오,전세,84.91,9,4,30450,32,,
697,천안레이크타운2차푸르지오,전세,84.91,10,1,32000,2,,
969,천안레이크타운3차푸르지오,전세,84.9811,1,12,39000,10,,
969,천안레이크타운3차푸르지오,전세,73.6367,1,13,38000,24,,
969,천안레이크타운3차푸르지오,전세,59.9767,1,14,33000,34,,
969,천안레이크타운3차푸르지오,전세,59.9767,1,14,33000,34,,
969,천안레이크타운3차푸르지오,전세,59.9767,1,16,33000,27,,
969,천안레이크타운3차푸르지오,전세,84.9811,1,21,38500,26,,
969,천안레이크타운3차푸르지오,전세,84.9811,1,21,38500,26,,
969,천안레이크타운3차푸르지오,전세,84.9811,2,28,40500,11,,
969,천안레이크타운3차푸르지오,전세,73.6367,2,7,40000,18,,
